Time(s),Current(A),Voltage(V),Cycle,dt_s,current_avg,dCap_mAh,Cumulative_Capacity_mAh,Status
24791.0,-24.07664955087059,41.8943237461192,104.0,12.0,-22.13197411318938,-73.7732470439646,-25292.60205076002,Discharge
24801.0,-29.558932447570385,47.65459850209231,104.0,10.0,-26.81779099922047,-74.49386388672353,-25367.095914646743,Discharge
24819.0,-25.051533274914064,44.05630317790985,104.0,18.0,-27.305232861242203,-136.526164306211,-25503.622078952954,Discharge
24827.0,11.918378536359318,53.7926730508226,105.0,8.0,-6.566577369277353,-14.592394153949675,-25518.214473106906,Discharge
24835.0,9.72553345680124,52.69907621747598,105.0,8.0,10.8219559965803,24.04879110351178,-25494.165682003393,Charge
24852.0,11.389535698548253,53.7770133433789,105.0,17.0,10.557534577674765,49.85502439457528,-25444.310657608818,Charge
24866.0,9.801391186419371,53.88861032094217,105.0,14.0,10.595463442483831,41.204580054103786,-25403.106077554712,Charge
24881.0,10.43690271033703,51.91347955841575,105.0,15.0,10.11914694837822,42.163112284909246,-25360.9429652698,Charge
24897.0,8.523747120943897,52.96155938296501,105.0,16.0,9.480324915640484,42.134777402846595,-25318.808187866955,Charge
24908.0,11.953804759426449,53.99652829910309,105.0,11.0,10.238775940185192,31.285148706121426,-25287.523039160835,Charge
24931.0,11.21622005585117,53.94493321339528,105.0,23.0,11.585012407638828,74.01535704880364,-25213.50768211203,Charge
24943.0,10.794611658389808,52.66570235204358,105.0,12.0,11.005415857120509,36.684719523735026,-25176.822962588296,Charge
24960.0,-20.067854664985624,42.485847452368205,105.0,17.0,-4.636621503297889,-21.895157098906697,-25198.718119687204,Discharge
24977.0,-29.323596425916044,46.52083627810324,105.0,17.0,-24.695725545450813,-116.61870396462885,-25315.336823651833,Discharge
24984.0,-20.650779372665976,44.468584752170266,105.0,7.0,-24.98718789929099,-48.58619869306581,-25363.923022344898,Discharge
25001.0,-27.532210147868167,45.213640445625465,105.0,17.0,-24.091494760267054,-113.7653919234833,-25477.68841426838,Discharge
25013.0,-19.751986675359717,46.589512972449846,105.0,12.0,-23.642098411613922,-78.80699470537975,-25556.495408973762,Discharge
25026.0,-19.085108822581944,46.46131697017881,105.0,13.0,-19.41854774897081,-70.12253353795015,-25626.61794251171,Discharge
25042.0,-16.4830152484762,46.67230719586212,105.0,16.0,-17.784062035529054,-79.04027571346246,-25705.658218225173,Discharge
25059.0,-12.095317571386598,41.8889980469649,105.0,17.0,-14.28916640993138,-67.47661915800929,-25773.134837383182,Discharge
25064.0,-15.918765819444696,46.52969739246334,105.0,5.0,-14.007041695415626,-19.454224576966148,-25792.58906196015,Discharge
25098.0,9.280768226569451,52.592929164303264,106.0,34.0,-3.3189987964376026,-31.346099744132918,-25823.93516170428,Discharge
25105.0,11.532157750818616,52.689825800662575,106.0,7.0,10.406462988694052,20.23478914468288,-25803.700372559597,Charge
25118.0,10.248476944940336,53.32429433304893,106.0,13.0,10.890317347879495,39.32614597845374,-25764.37422658114,Charge
25125.0,8.59143984280262,52.25083249508684,106.0,7.0,9.419958393871497,18.31658576586124,-25746.05764081528,Charge
25137.0,8.41055716862773,54.2907833116569,106.0,12.0,8.500998505715195,28.336661685717317,-25717.720979129565,Charge
25149.0,11.08459579267514,52.96867415680884,106.0,12.0,9.747576480651453,32.491921602171516,-25685.229057527395,Charge
25179.0,9.229626036153247,54.10629879244527,106.0,30.0,10.157110914414213,84.64259095345177,-25600.586466573943,Charge
25194.0,-10.40789740622792,47.40002400243627,106.0,15.0,-0.5891356850373173,-2.454732020988822,-25603.041198594932,Discharge
25200.0,-6.07324946921862,44.63375214264284,106.0,6.0,-8.240573437723251,-13.734289062872087,-25616.775487657804,Discharge
25217.0,-10.19372693938286,43.9967690841416,106.0,17.0,-8.13348820430072,-38.408138742531186,-25655.183626400336,Discharge
25224.0,-25.33533771009805,46.12669380113402,106.0,7.0,-17.764532324740436,-34.542146186995296,-25689.72577258733,Discharge
25230.0,-26.084288764944244,45.48514744609709,106.0,6.0,-25.709813237521125,-42.84968872920187,-25732.575461316534,Discharge
25236.0,-8.170086503368498,46.28219082472541,106.0,6.0,-17.12718763415635,-28.545312723593916,-25761.120774040126,Discharge
25245.0,-12.126751109923664,46.81355635051002,106.0,9.0,-10.148418806646061,-25.371047016615154,-25786.49182105674,Discharge
25263.0,-16.61059020984417,42.65703145823765,106.0,18.0,-14.368670659883897,-71.84335329941948,-25858.33517435616,Discharge
25291.0,-29.65004841110674,43.38144612738211,106.0,28.0,-23.130319310475436,-179.90248352592005,-26038.23765788208,Discharge
25309.0,11.026701954872602,52.089960221237,107.0,18.0,-9.311673228117051,-46.558366140585264,-26084.796024022664,Discharge
25319.0,10.01209132253117,54.02358843674808,107.0,10.0,10.519396638701906,29.220546218616406,-26055.575477804046,Charge
25327.0,11.429995144980072,52.334998104322594,107.0,8.0,10.72104323375564,23.824540519456978,-26031.75093728459,Charge
25335.0,10.18863648645824,52.72481760449874,107.0,8.0,10.809315815719176,24.02070181270928,-26007.73023547188,Charge
25347.0,8.79860262353689,54.169996996411896,107.0,12.0,9.493619554997585,31.64539851665861,-25976.084836955222,Charge
25362.0,9.187015933695369,52.29428748661273,107.0,15.0,8.99280927861615,37.47003866090062,-25938.614798294322,Charge
25374.0,8.014735460258951,52.20303761548033,107.0,12.0,8.60087569697718,28.669585656590602,-25909.945212637733,Charge
25381.0,8.115384501336013,53.627239193137406,107.0,7.0,8.065059980797502,15.68206107377292,-25894.26315156396,Charge
25399.0,10.934932767694557,51.96353562138079,107.0,18.0,9.525158634515304,47.62579317257652,-25846.63735839138,Charge
25407.0,-6.920579450245807,45.511023906153696,107.0,8.0,2.0071766587243944,4.460392574943099,-25842.176965816438,Charge
25424.0,-12.53662650535243,47.23920748881813,107.0,17.0,-9.728602977799099,-45.94062517294019,-25888.11759098938,Discharge
25443.0,-22.88681628573919,45.51309968768859,107.0,19.0,-17.71172139554579,-93.4785295876028,-25981.59612057698,Discharge
25458.0,-10.96219408862682,42.26416279461391,107.0,15.0,-16.924505187182987,-70.51877161326244,-26052.114892190246,Discharge
25467.0,-12.907844891360435,45.002774785636525,107.0,9.0,-11.935019489993607,-29.837548724984018,-26081.95244091523,Discharge
25479.0,-20.37047059400453,41.87267530344104,107.0,12.0,-16.639157742682464,-55.46385914227488,-26137.416300057503,Discharge
25493.0,-15.081642848955576,46.19556377173362,107.0,14.0,-17.726056721480035,-68.93466502797791,-26206.35096508548,Discharge
25506.0,-11.283066593909728,45.18071979715446,107.0,13.0,-13.182354721432633,-47.6029476051734,-26253.953912690653,Discharge
25524.0,-26.038076930573634,46.98451299245532,107.0,18.0,-18.660571762241663,-93.30285881120831,-26347.25677150186,Discharge
25529.0,-19.274093627203225,42.89598386366094,107.0,5.0,-22.65608527888841,-31.466785109567233,-26378.723556611425,Discharge
25543.0,11.177460481576452,51.9037985513073,108.0,14.0,-4.048316572813367,-15.743453338718652,-26394.467009950145,Discharge
25550.0,10.238737569630064,53.21130797872927,108.0,7.0,10.708099025603278,20.821303660895264,-26373.64570628925,Charge
25556.0,8.355579501738651,52.650432642750594,108.0,6.0,9.297158535684378,15.49526422614063,-26358.15044206311,Charge
25590.0,8.414428009303979,54.17698724984132,108.0,34.0,8.385003755521335,79.19170213547928,-26278.95873992763,Charge
25596.0,11.836603756009,51.98942158267371,108.0,6.0,10.125515882656508,16.875859804427513,-26262.082880123206,Charge
25611.0,11.55807401084257,54.32901613366182,108.0,15.0,11.697338883425804,48.738912014274185,-26213.343968108933,Charge
25625.0,10.130670625694538,53.79859956613229,108.0,14.0,10.844372318268574,42.1725590154889,-26171.171409093444,Charge
25640.0,9.099123332315289,52.3196048209423,108.0,15.0,9.614896979004932,40.06207074585389,-26131.10933834759,Charge
25647.0,10.431718394512949,53.90684389239314,108.0,7.0,9.765420863414139,18.988318345527492,-26112.12102000206,Charge
25659.0,-21.08346878557572,43.372166616752864,108.0,12.0,-5.325875195531368,-17.752917318437895,-26129.8739373205,Discharge
25666.0,-5.561554718483983,44.66761671424369,108.0,7.0,-13.322511752029833,-25.904883962280227,-26155.77882128278,Discharge
25682.0,-28.4894393146449,45.913763555100616,108.0,16.0,-17.025497016564422,-75.6688756291752,-26231.447696911957,Discharge
25687.0,-18.58910255734952,47.493493553226095,108.0,5.0,-23.539270935997195,-32.69343185555166,-26264.141128767507,Discharge
25698.0,-9.71354955343196,46.26841224539696,108.0,11.0,-14.151326055390722,-43.24016294702721,-26307.381291714533,Discharge
25713.0,-6.175880306941341,44.27212358983609,108.0,15.0,-7.944714930186633,-33.10297887577764,-26340.48427059031,Discharge
25720.0,-15.780952272499585,42.47164507323424,108.0,7.0,-10.978416289720446,-21.346920563345314,-26361.831191153655,Discharge
25737.0,-19.64990354898749,42.95303972390529,108.0,17.0,-17.71542791074352,-83.65618735628885,-26445.487378509944,Discharge
25742.0,-24.38444479564452,42.69554474333783,108.0,5.0,-22.01717417231599,-30.579408572661098,-26476.066787082604,Discharge
25758.0,-27.636847731995385,47.01757338986143,108.0,16.0,-26.010646263819936,-115.60287228364416,-26591.66965936625,Discharge
25787.0,9.249174915281545,53.84620117299657,109.0,29.0,-9.193836408356905,-74.0614599562084,-26665.731119322456,Discharge
25792.0,9.389456837713409,52.17660946928287,109.0,5.0,9.319315876497493,12.943494272913183,-26652.787625049543,Charge
25805.0,10.426850052770575,54.03440192926868,109.0,13.0,9.908153445242007,35.77944299670725,-26617.008182052836,Charge
25812.0,9.91789876396856,52.804796478458485,109.0,7.0,10.172374408369585,19.77961690516308,-26597.228565147674,Charge
25817.0,10.359590613705574,52.27585507454444,109.0,5.0,10.138744688837082,14.08158984560706,-26583.14697530207,Charge
25834.0,10.084711676388284,54.09724887273856,109.0,17.0,10.222151145046945,48.27126929605502,-26534.875706006012,Charge
25839.0,8.940359710899655,52.760364432930736,109.0,5.0,9.512535693643986,13.211855130061092,-26521.66385087595,Charge
25858.0,10.354909214742976,54.2004301858988,109.0,19.0,9.647634462821332,50.91807077600147,-26470.745780099947,Charge
25869.0,10.815670660736,51.87685745029445,109.0,11.0,10.585289937739503,32.34394147642626,-26438.401838623522,Charge
25883.0,-24.80214102295583,47.67524838607096,109.0,14.0,-6.9932351811099,-27.195914593205163,-26465.597753216727,Discharge
25888.0,-16.539045692567754,45.160898379146296,109.0,5.0,-20.670593357761778,-28.7091574413358,-26494.306910658062,Discharge
25907.0,-20.37162213087408,45.675460461467615,109.0,19.0,-18.455333911720903,-97.4031512007492,-26591.710061858812,Discharge
25926.0,-12.794767599918856,44.687571309582594,109.0,19.0,-16.583194865396454,-87.52241734514796,-26679.23247920396,Discharge
25934.0,-28.04248522265658,44.17924281384033,109.0,8.0,-20.418626411287704,-45.37472535841712,-26724.60720456238,Discharge
25944.0,-14.31674470733705,44.82749578340184,109.0,10.0,-21.1796149649968,-58.83226379165778,-26783.439468354038,Discharge
25967.0,-29.24632184939434,42.65369129311206,109.0,23.0,-21.781533278365682,-139.15979594511407,-26922.59926429915,Discharge
25982.0,-22.379909112093,45.5240484200726,109.0,15.0,-25.813115480743654,-107.5546478364319,-27030.15391213558,Discharge
26016.0,9.162432913340982,53.8642176735146,110.0,34.0,-6.608738099375994,-62.415859827439945,-27092.569771963023,Discharge
26032.0,8.41989162501541,53.73749766103308,110.0,16.0,8.79116226917821,39.07183230745871,-27053.497939655565,Charge
26048.0,11.894193682039043,54.03699652612122,110.0,16.0,10.157042653527242,45.14241179345441,-27008.35552786211,Charge
26064.0,10.124091888299692,53.93822352737454,110.0,16.0,11.00914278516938,48.92952348964169,-26959.426004372468,Charge
26075.0,10.436682722222557,53.4515193197887,110.0,11.0,10.280387305261138,31.412294543853477,-26928.013709828614,Charge
26089.0,10.701306353645125,53.444124654558536,110.0,14.0,10.568994537933854,41.101645425298315,-26886.912064403317,Charge
26097.0,11.589535163073666,52.43202736698569,110.0,8.0,11.14542075835941,24.767601685243132,-26862.144462718075,Charge
26108.0,8.639158405772395,52.58007143256373,110.0,11.0,10.114346784423045,30.904948507959304,-26831.239514210116,Charge
26114.0,9.764383830414138,53.91420780389368,110.0,6.0,9.20177111809328,15.336285196822134,-26815.903229013293,Charge
26122.0,8.37418303044219,53.76837467461869,110.0,8.0,9.069283430428179,20.153963178729285,-26795.74926583456,Charge
26136.0,-25.065636728867133,42.07140032435609,110.0,14.0,-8.345726849212458,-32.45560441360401,-26828.204870248166,Discharge
26147.0,-6.997835069837027,44.24492132621968,110.0,11.0,-16.031735899352064,-48.98585969246464,-26877.19072994063,Discharge
26158.0,-6.317186809811915,43.69589958025594,110.0,11.0,-6.657510939824457,-20.342394538352508,-26897.53312447898,Discharge
26169.0,-25.0433200401832,44.586051941352736,110.0,11.0,-15.680253424997543,-47.91188546527027,-26945.44500994425,Discharge
26214.0,-18.107250227380383,45.63161346736779,110.0,45.0,-21.575285133781776,-269.69106417227215,-27215.136074116523,Discharge
26219.0,-19.10378156235561,44.88406189218085,110.0,5.0,-18.605515894867985,-25.840994298427752,-27240.97706841495,Discharge
26237.0,-22.939947370566024,46.09719556892061,110.0,18.0,-21.021864466460805,-105.10932233230402,-27346.086390747256,Discharge
26248.0,-5.7605655324089895,46.584947737171646,110.0,11.0,-14.350256451487493,-43.84800582398957,-27389.934396571247,Discharge
26267.0,10.016833588126842,54.12498736704765,111.0,19.0,2.1281340278589402,11.231818480366629,-27378.70257809088,Charge
26272.0,9.178660849963691,53.76085452644121,111.0,5.0,9.597747219045281,13.330204470896225,-27365.372373619983,Charge
26283.0,9.270138759744874,54.147446369079496,111.0,11.0,9.224399804854297,28.185666070388127,-27337.186707549594,Charge
26293.0,11.926333338875176,53.04031782728759,111.0,10.0,10.598236049310039,29.439544581416772,-27307.74716296818,Charge
26322.0,10.739344619510586,52.43976078662796,111.0,29.0,11.332838979192896,91.29231399905387,-27216.454848969126,Charge
26337.0,9.701061919529993,53.5359603213821,111.0,15.0,10.220203269520304,42.584180289667934,-27173.870668679458,Charge
26352.0,10.40367115133519,52.35185373470221,111.0,15.0,10.052366535432606,41.88486056430252,-27131.985808115154,Charge
26366.0,8.005902520264842,53.42399788754733,111.0,14.0,9.20478683580003,35.79639325033345,-27096.18941486482,Charge
26375.0,-8.280783561418684,43.706553780073065,111.0,9.0,-0.1374405205769067,-0.34360130144226675,-27096.533016166264,Discharge
26385.0,-16.497906493918084,46.27064494542791,111.0,10.0,-12.38934502766837,-34.4148472990788,-27130.947863465342,Discharge
26399.0,-22.57086860812775,42.69885394434852,111.0,14.0,-19.534387551022903,-75.9670626984224,-27206.914926163765,Discharge
26417.0,-13.026795324778911,47.15195015334138,111.0,18.0,-17.798831966453317,-88.99415983226659,-27295.90908599603,Discharge
26426.0,-16.74466641991671,46.54493604708061,111.0,9.0,-14.885730872347798,-37.21432718086949,-27333.1234131769,Discharge
26433.0,-15.292247146362804,46.37911278490593,111.0,7.0,-16.018456783139744,-31.146999300549503,-27364.27041247745,Discharge
26446.0,-26.64868744914299,42.95901335006893,111.0,13.0,-20.970467297752883,-75.72668746410763,-27439.997099941556,Discharge
26461.0,-18.2701272377486,43.97361083481864,111.0,15.0,-22.459407343445783,-93.5808639310241,-27533.57796387258,Discharge
26475.0,-13.057209888729147,42.17699646234272,111.0,14.0,-15.66366856323886,-60.91426663481779,-27594.492230507396,Discharge
26493.0,-5.91773184023409,46.25630818916019,111.0,18.0,-9.487470864481605,-47.43735432240803,-27641.929584829802,Discharge
26507.0,9.872895670313826,52.111478112591726,112.0,14.0,1.977581915039882,7.690596336266208,-27634.238988493536,Charge
26512.0,10.758392085182445,52.25145442148121,112.0,5.0,10.31564387774815,14.327283163539096,-27619.911705329996,Charge
26526.0,10.83663673998084,54.09442473995718,112.0,14.0,10.797514412581656,41.99033382670645,-27577.92137150329,Charge
26534.0,8.45187712928443,53.59063696773742,112.0,8.0,9.644256934632649,21.43168207696144,-27556.48968942633,Charge
26552.0,10.922959072209007,52.98631263808453,112.0,18.0,9.687418100746733,48.437090503733664,-27508.052598922597,Charge
26558.0,11.61085276130722,54.17678617535602,112.0,6.0,11.266905916758127,18.77817652793021,-27489.27442239467,Charge
26577.0,11.289063989120448,52.96138269587809,112.0,19.0,11.449958375213848,60.4303358691842,-27428.844086525485,Charge
26598.0,9.87628587073394,53.53941728876858,112.0,21.0,10.582674929927208,61.73227042457538,-27367.11181610091,Charge
26608.0,8.03741689213992,53.9930159882794,112.0,10.0,8.956851381436945,24.880142726213737,-27342.231673374696,Charge
26614.0,-18.651366950512116,44.93038511289702,112.0,6.0,-5.306975029186085,-8.84495838197681,-27351.076631756674,Discharge
26619.0,-5.671397372380085,44.487956797913085,112.0,5.0,-12.161382161446088,-16.89080855756401,-27367.967440314238,Discharge
26632.0,-20.662766302954385,42.04167052530096,112.0,13.0,-13.16708183766722,-47.547795524909404,-27415.515235839146,Discharge
26640.0,-28.09896969602516,43.401048345741714,112.0,8.0,-24.38086799948976,-54.1797066655328,-27469.69494250468,Discharge
